audiofile;word;prev_phone;phone;next_phone;starttime;duration;centergravity;TEMPO;N;VD;VD_AP;VD_0S;VD_HAP;CONT_PREC;OCORRENCIA;CONT_SEGUINTE;ITEM_LEXICAL;TRANSC_FONOLOGICA_SILAC;CONT_FON_PREC;CONT_FON_SEG;CFS_ponto;TONICIDADE;POSICAO_S;CLASSE_MORFOLOGICA;STATUS_MORFOLOGICO;ARQUIVO;LOCALIZACAO;AMOSTRA;ESTADO;GENERO;IDADE;FAIXA_ETARIA;ESCOLARIDADE;IDADE_MIGRACAO;IDADE_MIGRACAO_fat;TEMPO_RESIDENCIA;TEMPO_RESIDENCIA_fat;INDICE_SOCIO;CLASSE_SOCIAL;QUAL_AUDIO;diferenca_tempo
ALCP_2018MB+_EraldoF;gostava;o;s;t;1409,089;50;628;00:23:29.089;3750;P;P;S;AP;quando eu cheguei aqui S eu;gostava <P>;de uma cervejinha S de;gostava;gos-'ta-va;o;t;coronal;atona;medial;verbo;raiz;ALCP_2018MB+_EraldoF;00:23:28;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,08899999999994e+00
ALCP_2018MB+_EraldoF;gosto;o;s;t;2030,032;40;347;00:33:50.032;3835;P;P;S;AP;pouco assim com o povo eu;gosto <P>;todo mundo mas <A> para;gosto;'gos-to;c;t;coronal;tonica;medial;verbo;raiz;ALCP_2018MB+_EraldoF;00:33:48;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;2,03199999999993e+00
ALCP_2018MB+_EraldoF;jamais;j;s;n;1402,829;30;500;00:23:22.829;3749;0;NA;0;NA;tenha raiva dele não não tenho;jamais <0>;não tenho raiva não tenho;jamais;Za-'majs;j;n;coronal;tonica;final;adverbio;raiz;ALCP_2018MB+_EraldoF;00:23:20;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;2,82899999999995e+00
ALCP_2018MB+_EraldoF;jus;u;s;#;2187,809;30;680;00:36:27.809;3849;P;P;S;AP;gordo S indireta S irmão S;jus/ <P>;S justiça <A> S mártir;jus;'Zus;u;#;pausa;tonica;final;substantivo;raiz;ALCP_2018MB+_EraldoF;00:36:27;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;8,09000000000196e-01
ALCP_2018MB+_EraldoF;justiça;u;s;t;2189,677;100;4014;00:36:29.677;3850;A;A;S;AP;S irmão S jus/ <P> S;justiça <A>;S mártir melhor S mora;justiça;Zus-'ti-sa;u;t;coronal;atona;medial;substantivo;raiz;ALCP_2018MB+_EraldoF;00:36:28;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,67700000000013e+00
ALCP_2018MB+_EraldoF;justo;u;s;t;1452,313;40;262;00:24:12.313;3756;P;P;S;AP;"minha casa"" S porque não é";justo <P>;né o mesmo <0> direito;justo;'Zus-to;u;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:24:11;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,31300000000010e+00
ALCP_2018MB+_EraldoF;mais;j;s;l;1259,794;30;391;00:20:59.794;3728;H;NA;S;H;pouco estudo <P> S eu sei;mais <H>;ler do que escrever <A>;mais;'majs;j;l;coronal;tonica;final;adverbio;raiz;ALCP_2018MB+_EraldoF;00:20:59;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;7,94000000000096e-01
ALCP_2018MB+_EraldoF;mais;j;s;f;1290,735;30;685;00:21:30.735;3732;0;NA;0;NA;"S ""só tem volume então é";mais <0>;fácil eu acho que no;mais;'majs;j;f;labial;tonica;final;adverbio;raiz;ALCP_2018MB+_EraldoF;00:21:29;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,73499999999990e+00
ALCP_2018MB+_EraldoF;mais;j;s;f;1298,597;50;1209;00:21:38.597;3735;0;NA;0;NA;curso S e pior que é;mais <0>;fácil mesmo <0> de carro;mais;'majs;j;f;labial;tonica;final;adverbio;raiz;ALCP_2018MB+_EraldoF;00:21:37;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,59699999999998e+00
ALCP_2018MB+_EraldoF;mais;j;s;f;1346,400;70;1825;00:22:26.400;3740;A;A;S;AP;eh eh eh o lazer é;mais <A>;final um domingo na casa;mais;'majs;j;f;labial;tonica;final;adverbio;raiz;ALCP_2018MB+_EraldoF;00:22:24;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;2,40000000000009e+00
ALCP_2018MB+_EraldoF;mais;j;s;#;1883,194;30;835;00:31:23.194;3814;A;A;S;AP;alagoana? S ah eu acho que;mais <A>;pelo sotaque da pessoa né;mais;'majs;j;p;labial;tonica;final;adverbio;raiz;ALCP_2018MB+_EraldoF;00:31:22;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,19399999999996e+00
ALCP_2018MB+_EraldoF;mais;j;s;p;1886,300;30;519;00:31:26.300;3815;0;NA;0;NA;né D1 mais pelo sotaque? S;mais <0>;pelo sotaque outros <A> já;mais;'majs;j;p;labial;tonica;final;adverbio;raiz;ALCP_2018MB+_EraldoF;00:31:26;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;2,99999999999955e-01
ALCP_2018MB+_EraldoF;mais;j;s;d;2038,414;30;415;00:33:58.414;3837;H;NA;S;H;S eh S eh S é;mais <H>;de Campinas <0> ela está;mais;'majs;j;d;coronal;tonica;final;adverbio;raiz;ALCP_2018MB+_EraldoF;00:33:58;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;4,13999999999987e-01
ALCP_2018MB+_EraldoF;mas;a;s;t;1283,113;90;934;00:21:23.113;3731;A;A;S;AP;"de uma moto é pequeninha"" S";"""mas <A>";tem tudo tem embreagem tem;mas;mas;a;t;coronal;atona;final;conjuncao;raiz;ALCP_2018MB+_EraldoF;00:21:23;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,13000000000056e-01
ALCP_2018MB+_EraldoF;mas;a;s;d;1355,635;30;620;00:22:35.635;3742;0;NA;0;NA;eu vou na casa dele S;mas <0>;"dizer assim ""nós <0> vamos";mas;mas;a;d;coronal;atona;final;conjuncao;raiz;ALCP_2018MB+_EraldoF;00:22:35;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;6,34999999999991e-01
ALCP_2018MB+_EraldoF;mas;a;s;#;1506,831;30;759;00:25:06.831;3765;0;NA;0;NA;ah tá S mas <0> é;mas <0>;não que S para a;mas;mas;a;n;coronal;atona;final;conjuncao;raiz;ALCP_2018MB+_EraldoF;00:25:06;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;8,30999999999904e-01
ALCP_2018MB+_EraldoF;mas;a;s;f;1737,528;30;478;00:28:57.528;3801;0;NA;0;NA;D1 mas é difícil então S;mas <0>;fazia assim eu sou nascido;mas;mas;a;f;labial;atona;final;conjuncao;raiz;ALCP_2018MB+_EraldoF;00:28:57;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;5,28000000000020e-01
ALCP_2018MB+_EraldoF;mas;a;s;d;1869,728;60;419;00:31:09.728;3812;0;NA;0;NA;bom D1 sim brincando né S;mas <0>;de verdade assim o cara;mas;mas;a;d;coronal;atona;final;conjuncao;raiz;ALCP_2018MB+_EraldoF;00:31:09;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;7,28000000000065e-01
ALCP_2018MB+_EraldoF;mas;a;s;p;1924,130;60;1024;00:32:04.130;3821;0;NA;0;NA;tempo todo e chegando lá falaram;"""mas <0>";pera aí você não saiu;mas;mas;a;p;labial;atona;final;conjuncao;raiz;ALCP_2018MB+_EraldoF;00:32:01;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;3,13000000000011e+00
ALCP_2018MB+_EraldoF;mas;a;s;#;2030,792;40;745;00:33:50.792;3836;A;A;S;AP;povo eu gosto <P> todo mundo;mas <A>;para mim sair assim conversando;mas;mas;a;p;labial;atona;final;conjuncao;raiz;ALCP_2018MB+_EraldoF;00:33:48;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;2,79199999999992e+00
ALCP_2018MB+_EraldoF;menos;u;s;t;1680,293;30;384;00:28:00.293;3790;0;NA;0;NA;<A> D1 é mesmo? S pelo;menos <0>;tudo as <A> pe/ D1;menos;'me-nos;o;t;coronal;atona;final;adverbio;raiz;ALCP_2018MB+_EraldoF;00:27:59;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,29299999999989e+00
ALCP_2018MB+_EraldoF;mesmo;e;s;m;1294,687;30;486;00:21:34.687;3733;0;NA;0;NA;aí fui lá e ela ela;mesmo <0>;que foi lá e cadastrou;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:21:33;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,68699999999990e+00
ALCP_2018MB+_EraldoF;mesmo;e;s;m;1299,027;30;350;00:21:39.027;3736;0;NA;0;NA;pior que é mais <0> fácil;mesmo <0>;de carro S hoje S;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:21:37;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;2,02700000000004e+00
ALCP_2018MB+_EraldoF;mesmo;e;s;m;1452,793;30;382;00:24:12.793;3757;0;NA;0;NA;não é justo <P> né o;mesmo <0>;direito que eu tenho ela;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:24:11;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,79299999999989e+00
ALCP_2018MB+_EraldoF;mesmo;e;s;m;1486,832;70;396;00:24:46.832;3760;A;A;S;AP;certo S mas <A> amigo amigo;mesmo <A>;não D1 e D1 ah;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:24:45;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,83200000000011e+00
ALCP_2018MB+_EraldoF;mesmo;e;s;m;1495,046;30;232;00:24:55.046;3764;A;A;S;AP;gosta <A> S casa de família;mesmo <A>;D1 mas tem algum lugar;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:24:54;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,04600000000005e+00
ALCP_2018MB+_EraldoF;mesmo;e;s;m;1573,089;60;468;00:26:13.089;3773;A;A;S;AP;melhor S hoje mas <A> hoje;mesmo <A>;Maceió na minha cidade se;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:26:11;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;2,08899999999994e+00
ALCP_2018MB+_EraldoF;mesmo;e;s;m;1927,015;30;444;00:32:07.015;3822;0;NA;0;NA;"não?"" S ""você está <E> do";mesmo <0>;jeito não mudou nada o;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:32:06;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,01500000000010e+00
ALCP_2018MB+_EraldoF;mês;e;s;v;1579,676;200;2095;00:26:19.676;3776;P;P;S;AP;não fica dois <P> três <H>;mês <P>;volta para cá de novo;mês;'mes;e;v;labial;tonica;final;substantivo;raiz;ALCP_2018MB+_EraldoF;00:26:18;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,67599999999993e+00
ALCP_2018MB+_EraldoF;mês;e;s;l;1930,280;30;446;00:32:10.280;3824;0;NA;0;NA;"sai aqui"" S ""passa seis <0>";mês <0>;lá e já chega paulista;mês;'mes;e;l;coronal;tonica;final;substantivo;raiz;ALCP_2018MB+_EraldoF;00:32:09;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,27999999999997e+00
ALCP_2018MB+_EraldoF;nós;c;s;t;1340,777;50;741;00:22:20.777;3739;P;P;S;AP;a gente tem pouco S por;nós <P>;trabalhar por conta D1 sim;nós;'nos;c;t;coronal;tonica;final;pronome;raiz;ALCP_2018MB+_EraldoF;00:22:20;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;7,77000000000044e-01
ALCP_2018MB+_EraldoF;nós;c;s;v;1356,215;30;468;00:22:36.215;3743;0;NA;0;NA;dele S mas <0> dizer assim;"""nós <0>";"vamos <A> passear"" S só";nós;'nos;c;v;labial;tonica;final;pronome;raiz;ALCP_2018MB+_EraldoF;00:22:35;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,21499999999992e+00
ALCP_2018MB+_EraldoF;nós;c;s;ɡ;1390,260;30;413;00:23:10.260;3747;A;A;S;AP;isso S é D1 certo S;nós <A>;gosta <A> D1 ah D1;nós;'nos;c;g;posterior;tonica;final;pronome;raiz;ALCP_2018MB+_EraldoF;00:23:09;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,25999999999999e+00
ALCP_2018MB+_EraldoF;nós;c;s;n;1492,308;30;425;00:24:52.308;3761;0;NA;0;NA;vocês não não viajam muito? S;nós <0>;não gosta <A> não gosta;nós;'nos;c;n;coronal;tonica;final;pronome;raiz;ALCP_2018MB+_EraldoF;00:24:52;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;3,07999999999993e-01
ALCP_2018MB+_EraldoF;paulista;i;s;t;1674,097;120;2888;00:27:54.097;3788;P;P;S;AP;S olha para falar a verdade;paulista <P>;eu até hoje eu não;paulista;paw-'lis-ta;i;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:27:52;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;2,09699999999998e+00
ALCP_2018MB+_EraldoF;paulista;i;s;t;1677,427;110;3370;00:27:57.427;3792;P;P;S;AP;difícil se você for procurar um;paulista <P>;aqui você não encontra S;paulista;paw-'lis-ta;i;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:28:01;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;3,57300000000009e+00
ALCP_2018MB+_EraldoF;paulista;i;s;t;1685,025;40;1049;00:28:05.025;3793;A;A;S;AP;<P> aqui você não encontra S;paulista <A>;paulista <A> D1 certo D1;paulista;paw-'lis-ta;i;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:28:06;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;9,74999999999909e-01
ALCP_2018MB+_EraldoF;paulista;i;s;t;1686,826;50;363;00:28:06.826;3793;A;A;S;AP;<P> aqui você não encontra S;paulista <A>;paulista <A> D1 certo D1;paulista;paw-'lis-ta;i;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:28:06;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;8,26000000000022e-01
ALCP_2018MB+_EraldoF;paulista;i;s;t;1687,306;80;305;00:28:07.306;3793;A;A;S;AP;<P> aqui você não encontra S;paulista <A>;paulista <A> D1 certo D1;paulista;paw-'lis-ta;i;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:28:06;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,30600000000004e+00
ALCP_2018MB+_EraldoF;paulista;i;s;t;1697,456;50;2794;00:28:17.456;3796;A;A;S;AP;S dava pra ver se é;paulista <A>;D1 como você sabe? S;paulista;paw-'lis-ta;i;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:28:18;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;5,44000000000096e-01
ALCP_2018MB+_EraldoF;paulista;i;s;t;1699,240;90;1044;00:28:19.240;3796;A;A;S;AP;S dava pra ver se é;paulista <A>;D1 como você sabe? S;paulista;paw-'lis-ta;i;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:28:18;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,24000000000001e+00
ALCP_2018MB+_EraldoF;paulista;i;s;t;1719,727;30;579;00:28:39.727;3799;A;A;S;AP;ahn? S mas <0> você é;paulista? <A>;D1 eu sou paulista S;paulista;paw-'lis-ta;i;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:28:39;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;7,27000000000089e-01
ALCP_2018MB+_EraldoF;paulista;i;s;t;1746,406;110;360;00:29:06.406;3802;P;P;S;AP;"fala ""levanta a mão quem é";"paulista"" <P>";S nenhum D1 nossa S;paulista;paw-'lis-ta;i;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:29:02;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;4,40599999999995e+00
ALCP_2018MB+_EraldoF;paulista;i;s;t;1917,264;70;1334;00:31:57.264;3820;P;P;S;AP;<A> um ano e chega lá;paulista <P>;S e eu passei aqui;paulista;paw-'lis-ta;i;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:31:53;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;4,26399999999990e+00
ALCP_2018MB+_EraldoF;paulista;i;s;t;1931,060;30;484;00:32:11.060;3825;P;P;S;AP;mês <0> lá e já chega;paulista <P>;e você dez <A> ano;paulista;paw-'lis-ta;i;t;coronal;tonica;medial;adjetivo;raiz;ALCP_2018MB+_EraldoF;00:32:09;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;2,05999999999995e+00
ALCP_2018MB+_EraldoF;seis;j;s;m;1915,194;60;646;00:31:55.194;3819;A;A;S;AP;gente tem gente que passa aqui;seis <A>;mês <A> um ano e;seis;'sejs;j;m;labial;tonica;final;substantivo;raiz;ALCP_2018MB+_EraldoF;00:31:53;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;2,19399999999996e+00
ALCP_2018MB+_EraldoF;seis;j;s;m;1930,080;30;510;00:32:10.080;3823;0;NA;0;NA;"o pessoal sai aqui"" S ""passa";seis <0>;mês <0> lá e já;seis;'sejs;j;m;labial;tonica;final;substantivo;raiz;ALCP_2018MB+_EraldoF;00:32:09;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,07999999999993e+00
ALCP_2018MB+_EraldoF;três;e;s;m;1579,436;30;384;00:26:19.436;3775;H;NA;S;H;voltou S não fica dois <P>;três <H>;mês <P> volta para cá;três;'tRes;e;m;labial;tonica;final;substantivo;raiz;ALCP_2018MB+_EraldoF;00:26:18;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,43599999999992e+00
ALCP_2018MB+_EraldoF;três;e;s;k;1627,813;80;684;00:27:07.813;3783;A;A;S;AP;do lado S dá o que;três <A>;quilômetro quatro quilômetro daqui D1;três;'tRes;e;k;posterior;tonica;final;substantivo;raiz;ALCP_2018MB+_EraldoF;00:27:07;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;8,13000000000102e-01
ALCP_2018MB+_EraldoF;vez;e;s;n;1635,930;30;350;00:27:15.930;3784;0;NA;0;NA;nunca fui S eu fui uma;vez <0>;né eu fui uma vez;vez;'ves;e;n;coronal;tonica;final;substantivo;raiz;ALCP_2018MB+_EraldoF;00:27:15;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;9,30000000000064e-01
ALCP_2018MB+_EraldoF;vez;e;s;k;1636,500;70;1360;00:27:16.500;3784;0;NA;0;NA;nunca fui S eu fui uma;vez <0>;né eu fui uma vez;vez;'ves;e;n;coronal;tonica;final;substantivo;raiz;ALCP_2018MB+_EraldoF;00:27:15;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,50000000000000e+00
ALCP_2018MB+_EraldoF;às;a;s;v;1963,784;50;553;00:32:43.784;3829;A;A;S;AP;e e S e falando oxe;às <A>;vez <0> os <A> irmão;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;ALCP_2018MB+_EraldoF;00:32:42;Amostra2;AL;masculino;38;2a;fund1;21;20+;17;10+;1,54;E;03_boa;1,78400000000011e+00
ALCP_2017MA-_DanielS;alagoas;a;s;t;1222,536;100;1098;00:20:22.536;524;A;A;S;AP;você/ você mesmo <A> for pra;Alagoas <A>;todo mundo conhece você não;alagoas;a-la-'go-as;a;t;coronal;atona;final;substantivoProprio;raiz;ALCP_2017MA-_DanielS;00:20:19;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;3,53600000000006e+00
ALCP_2017MA-_DanielS;alagoas;a;s;#;1371,477;217;4489;00:22:51.477;544;A;A;S;AP;D1 aonde você mora? S é;Alagoas <A>;D1 e tem algum que;alagoas;a-la-'go-as;a;#;pausa;atona;final;substantivoProprio;raiz;ALCP_2017MA-_DanielS;00:22:50;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;1,47700000000009e+00
ALCP_2017MA-_DanielS;alagoas;a;s;#;1695,988;140;2123;00:28:15.988;555;A;A;S;AP;de que estado que é? S;Alagoas <A>;D1 todo mundo? S isso;alagoas;a-la-'go-as;a;#;pausa;atona;final;substantivoProprio;raiz;ALCP_2017MA-_DanielS;00:28:15;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;9,88000000000056e-01
ALCP_2017MA-_DanielS;bastante;a;s;t;1405,582;70;1492;00:23:25.582;545;A;A;S;AP;eu acho mais <A> alagoano tem;bastante <A>;alagoano aqui em Campinas <A>;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017MA-_DanielS;00:23:24;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;1,58200000000011e+00
ALCP_2017MA-_DanielS;besteira;e;s;t;810,341;100;2996;00:13:30.341;468;A;A;S;AP;vai gastar <A> dinheiro com S;besteira <A>;S comprar algo que dê;besteira;bes-'tej-Ra;e;t;coronal;atona;medial;substantivo;raiz;ALCP_2017MA-_DanielS;00:13:30;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;3,41000000000008e-01
ALCP_2017MA-_DanielS;biscoito;i;s;k;1471,353;110;5035;00:24:31.353;547;A;A;S;AP;argola S atitude S bandido S;biscoito <A>;S caráter S carteira S;biscoito;bis-'koj-to;i;k;posterior;atona;medial;substantivo;raiz;ALCP_2017MA-_DanielS;00:24:31;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;3,53000000000065e-01
ALCP_2017MA-_DanielS;campinas;a;s;k;1027,925;50;1114;00:17:07.925;504;A;A;S;AP;tem muitos <A> canto aqui em;Campinas <A>;que é muito bacana D1;campinas;kA-'pi-nas;a;k;posterior;atona;final;substantivoProprio;raiz;ALCP_2017MA-_DanielS;00:17:06;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;1,92499999999995e+00
ALCP_2017MA-_DanielS;campinas;a;s;n;1292,097;40;355;00:21:32.097;535;A;A;S;AP;ala/ o S (assim/) S de;Campinas <A>;não em Campinas <0> você;campinas;kA-'pi-nas;a;n;coronal;atona;final;substantivoProprio;raiz;ALCP_2017MA-_DanielS;00:21:31;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;1,09699999999998e+00
ALCP_2017MA-_DanielS;campinas;a;s;#;1406,892;30;509;00:23:26.892;546;A;A;S;AP;tem bastante <A> alagoano aqui em;Campinas <A>;D1 aham D1 e dentro;campinas;kA-'pi-nas;a;#;pausa;atona;final;substantivoProprio;raiz;ALCP_2017MA-_DanielS;00:23:24;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;2,89200000000005e+00
ALCP_2017MA-_DanielS;canafístula;i;s;t;942,008;30;418;00:15:42.008;486;P;P;S;AP;perto sim pra Girau S (sítio;Canafístula <P>;do Cipriano) S muito mais;canafístula;ka-na-'fis-tu-la;i;t;coronal;tonica;medial;substantivo;raiz;ALCP_2017MA-_DanielS;00:15:41;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;1,00800000000004e+00
ALCP_2017MA-_DanielS;canafístula;i;s;t;953,789;70;995;00:15:53.789;488;P;P;S;AP;ia pra Girau D1 uhum S;Canafístula <P>;do Cipriano D1 e que;canafístula;ka-na-'fis-tu-la;i;t;coronal;tonica;medial;substantivo;raiz;ALCP_2017MA-_DanielS;00:15:53;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;7,88999999999987e-01
ALCP_2017MA-_DanielS;cisne;i;s;n;1485,799;100;441;00:24:45.799;548;A;A;S;AP;cerveja S chácara S circo S;cisne <A>;S colega S (xxx) S;cisne;'sis-ne;i;n;coronal;tonica;medial;substantivo;raiz;ALCP_2017MA-_DanielS;00:24:44;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;1,79899999999998e+00
ALCP_2017MA-_DanielS;construir;n;s;t;757,917;90;2699;00:12:37.917;461;A;A;S;AP;minhas/ <A> primeiro trabalhar né? pra;construir <A>;S ficar de boa S;construir;kOs-tRu-'ir;O;t;coronal;atona;medial;verbo;raiz;ALCP_2017MA-_DanielS;00:12:35;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;2,91700000000003e+00
ALCP_2017MA-_DanielS;demais;j;s;#;1194,504;120;2659;00:19:54.504;521;A;A;S;AP;S tem de tudo S bom;demais <A>;D1 você acha que as;demais;de-'majs;j;#;pausa;tonica;final;adverbio;raiz;ALCP_2017MA-_DanielS;00:19:53;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;1,50399999999991e+00
ALCP_2017MA-_DanielS;depois;j;s;v;785,190;70;1012;00:13:05.190;466;A;A;S;AP;minhas <A> mães <A> S aí;depois <A>;vem minha família S aí;depois;de-'pojs;j;v;labial;tonica;final;adverbio;raiz;ALCP_2017MA-_DanielS;00:13:04;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;1,19000000000005e+00
ALCP_2017MA-_DanielS;depois;j;s;k;901,843;50;1285;00:15:01.843;477;A;A;S;AP;S que eu conhecia né? antigamente;depois <A>;que eu cheguei aqui eu;depois;de-'pojs;j;k;posterior;tonica;final;adverbio;raiz;ALCP_2017MA-_DanielS;00:15:00;Amostra2;AL;masculino;19;1a;fund2;18;19-;1;9-;2,67;C1;03_boa;1,84299999999996e+00
